time_s,target,measurement,control,applied_control,error,integral,derivative
4.2,1.0,0.8928623279184424,0.9101683927110666,0.9101683927110666,0.10779073113033588,1.0748922003459913,-0.03285203522192526
4.22,1.0,0.8935114295025355,0.9107126214810021,0.9107126214810021,0.10713767208155756,1.0770349537876225,-0.032652952438916305
4.24,1.0,0.8941565976617137,0.9112535538799388,0.9112535538799388,0.10648857049746452,1.0791647251975718,-0.03245507920465185
4.26,1.0,0.8947978562857749,0.9117912098233962,0.9117912098233962,0.10584340233828626,1.0812815932443376,-0.03225840795891277
4.28,1.0,0.8954352291157469,0.912325609110006,0.912325609110006,0.1052021437142251,1.083385636118622,-0.032062931203058476
4.3,1.0,0.8960687397450638,0.9128567714219624,0.9128567714219624,0.10456477088425309,1.085476931536307,-0.03186864149860025
4.32,1.0,0.8966984116207156,0.9133847163254867,0.9133847163254867,0.10393126025493615,1.087555556741406,-0.031675531465846785
4.34,1.0,0.8973242680443736,0.9139094632713101,0.9139094632713101,0.10330158837928438,1.0896215885089917,-0.03148359378258858
4.36,1.0,0.8979463321734933,0.9144310315951647,0.9144310315951647,0.1026757319556264,1.0916751031481042,-0.03129282118289889
4.38,1.0,0.8985646270223948,0.914949440518286,0.914949440518286,0.10205366782650671,1.0937161765046344,-0.031103206455984633
4.4,1.0,0.8991791754633234,0.9154647091479292,0.9154647091479292,0.10143537297760519,1.0957448839641866,-0.030914742445076193
4.42,1.0,0.8997900002274893,0.9159768564778875,0.9159768564778875,0.10082082453667662,1.09776130045492,-0.0307274220464282
4.44,1.0,0.9003971239060908,0.9164859013890294,0.9164859013890294,0.10020999977251066,1.0997655004503704,-0.030541238208298127
4.46,1.0,0.9010005689513176,0.9169918626498287,0.9169918626498287,0.09960287609390917,1.1017575579722485,-0.030356183930074776
4.48,1.0,0.9016003576773395,0.9174947589169182,0.9174947589169182,0.09899943104868236,1.1037375465932222,-0.030172252261340127
4.5,1.0,0.9021965122612774,0.9179946087356324,0.9179946087356324,0.09839964232266052,1.1057055394396753,-0.029989436301092187
4.5200000000000005,1.0,0.9027890547441608,0.9184914305405713,0.9184914305405713,0.0978034877387226,1.1076616091944498,-0.02980772919689567
4.54,1.0,0.9033780070318697,0.9189852426561548,0.9189852426561548,0.09721094525583918,1.1096058280995666,-0.029627124144171457
4.5600000000000005,1.0,0.9039633908960633,0.919476063297193,0.919476063297193,0.09662199296813034,1.1115382679589292,-0.029447614385441634
4.58,1.0,0.9045452279750955,0.919963910569449,0.919963910569449,0.09603660910393674,1.1134590001410078,-0.029269193209680022
4.6000000000000005,1.0,0.9051235397749181,0.9204488024702173,0.9204488024702173,0.09545477202490449,1.115368095581506,-0.029091853951612734
4.62,1.0,0.9056983476699717,0.9209307568888925,0.9209307568888925,0.0948764602250819,1.1172656247860075,-0.028915589991129753
4.64,1.0,0.9062696729040653,0.9214097916075465,0.9214097916075465,0.0943016523300283,1.1191516578326082,-0.028740394752679865
4.66,1.0,0.9068375365912451,0.9218859243015088,0.9218859243015088,0.09373032709593465,1.1210262643745268,-0.02856626170468224
4.68,1.0,0.9074019597166524,0.9223591725399451,0.9223591725399451,0.09316246340875489,1.122889513642702,-0.028393184358987966
4.7,1.0,0.9079629631373718,0.9228295537864359,0.9228295537864359,0.09259804028334762,1.1247414744483688,-0.028221156270363812
4.72,1.0,0.9085205675832696,0.9232970853995607,0.9232970853995607,0.09203703686262821,1.1265822151856213,-0.028050171035970406
4.74,1.0,0.9090747936578226,0.9237617846334778,0.9237617846334778,0.0914794324167304,1.128411803833956,-0.0278802222948904
4.76,1.0,0.9096256618389384,0.9242236686385075,0.9242236686385075,0.09092520634217738,1.1302303079607994,-0.02771130372765107
4.78,1.0,0.9101731924797666,0.9246827544617117,0.9246827544617117,0.09037433816106155,1.1320377947240206,-0.027543409055791335
4.8,1.0,0.9107174058095016,0.9251390590474788,0.9251390590474788,0.08982680752023342,1.1338343308744252,-0.027376532041406554
4.82,1.0,0.911258321934178,0.9255925992381023,0.9255925992381023,0.08928259419049844,1.1356199827582352,-0.027210666486748858
4.84,1.0,0.9117959608374574,0.9260433917743605,0.9260433917743605,0.088741678065822,1.1373948163195515,-0.027045806233821912
4.86,1.0,0.912330342381408,0.926491453296099,0.926491453296099,0.0882040391625426,1.1391588971028024,-0.026881945163970133
4.88,1.0,0.912861486307277,0.9269368003428065,0.9269368003428065,0.08766965761859202,1.1409122902551743,-0.026719077197528973
4.9,1.0,0.9133894122362557,0.9273794493541901,0.9273794493541901,0.08713851369272296,1.1426550605290287,-0.02655719629345299
4.92,1.0,0.9139141396702376,0.927819416670757,0.927819416670757,0.0866105877637443,1.1443872722843036,-0.02639629644893282
4.94,1.0,0.9144356879925701,0.9282567185343813,0.9282567185343813,0.0860858603297624,1.146108989490899,-0.02623637169909543
4.96,1.0,0.9149540764687997,0.9286913710888828,0.9286913710888828,0.08556431200742987,1.1478202757310474,-0.026077416116626617
4.98,1.0,0.9154693242474103,0.9291233903805933,0.9291233903805933,0.08504592353120033,1.1495211942016714,-0.025919423811476827
5.0,1.0,0.9159814503605564,0.9295527923589267,0.9295527923589267,0.08453067575258966,1.1512118077167233,-0.02576238893053362
5.0200000000000005,1.0,0.9164904737247889,0.9299795928769472,0.9299795928769472,0.08401854963944355,1.152892178709512,-0.02560630565730526
5.04,1.0,0.9169964131417759,0.9304038076919336,0.9304038076919336,0.08350952627521113,1.1545623692350164,-0.025451168211620967
5.0600000000000005,1.0,0.9174992872990183,0.9308254524659403,0.9308254524659403,0.08300358685822407,1.1562224409721809,-0.02529697084935334
5.08,1.0,0.917999114770558,0.9312445427663587,0.9312445427663587,0.0825007127009817,1.1578724552262005,-0.025143707862118614
5.1000000000000005,1.0,0.9184959140176823,0.9316610940664777,0.9316610940664777,0.08200088522944204,1.1595124729307893,-0.024991373576982445
5.12,1.0,0.9189897033896224,0.9320751217460357,0.9320751217460357,0.08150408598231773,1.1611425546504357,-0.02483996235621566
5.14,1.0,0.9194805011242462,0.9324866410917759,0.9324866410917759,0.08101029661037762,1.1627627605826432,-0.024689468597005604
5.16,1.0,0.9199683253487463,0.9328956672979987,0.9328956672979987,0.08051949887575383,1.1643731505601582,-0.024539886731189675
5.18,1.0,0.9204531940803231,0.9333022154671081,0.9333022154671081,0.08003167465125371,1.1659737840531832,-0.024391211225005538
5.2,1.0,0.9209351252268626,0.933706300610158,0.933706300610158,0.07954680591967689,1.1675647201715766,-0.024243436578841315
5.22,1.0,0.9214141365876093,0.9341079376473966,0.9341079376473966,0.0790648747731374,1.1691460176670394,-0.024096557326974688
5.24,1.0,0.9218902458538346,0.9345071414088071,0.9345071414088071,0.07858586341239071,1.1707177349352873,-0.023950568037334197
5.26,1.0,0.9223634706095004,0.9349039266346435,0.9349039266346435,0.07810975414616539,1.1722799300182105,-0.023805463311266095
5.28,1.0,0.9228338283319174,0.9352983079759689,0.9352983079759689,0.07763652939049959,1.1738326606060205,-0.0236612377832901
5.3,1.0,0.9233013363924,0.9356902999951895,0.9356902999951895,0.0771661716680826,1.1753759840393823,-0.023517886120849596
5.32,1.0,0.9237660120569156,0.9360799171665786,0.9360799171665786,0.07669866360760003,1.1769099573115342,-0.02337540302412844
5.34,1.0,0.9242278724867299,0.9364671738768103,0.9364671738768103,0.07623398794308445,1.178434637070396,-0.02323378322577896
5.36,1.0,0.9246869347390482,0.9368520844254822,0.9368520844254822,0.07577212751327012,1.1799500796206615,-0.02309302149071657
5.38,1.0,0.9251432157676514,0.9372346630256343,0.9372346630256343,0.07531306526095183,1.1814563409258805,-0.022953112615914373
5.4,1.0,0.9255967324235285,0.937614923804273,0.937614923804273,0.07485678423234865,1.1829534766105274,-0.02281405143015891
5.42,1.0,0.9260475014555051,0.9379928808028843,0.9379928808028843,0.07440326757647153,1.1844415419620569,-0.022675832793855877
5.44,1.0,0.9264955395108665,0.9383685479779453,0.9383685479779453,0.07395249854449493,1.1859205919329467,-0.022538451598830278
5.46,1.0,0.9269408631359783,0.9387419392014423,0.9387419392014423,0.0735044604891335,1.1873906811427295,-0.02240190276807108
5.48,1.0,0.9273834887769016,0.9391130682613682,0.9391130682613682,0.07305913686402166,1.1888518638800099,-0.022266181255592432
5.5,1.0,0.9278234327800048,0.9394819488622386,0.9394819488622386,0.07261651122309842,1.1903041941044719,-0.02213128204616166
5.5200000000000005,1.0,0.9282607113925713,0.9398485946255838,0.9398485946255838,0.07217656721999521,1.1917477254488718,-0.02199720015516049
5.54,1.0,0.9286953407634035,0.9402130190904585,0.9402130190904585,0.07173928860742873,1.1931825112210204,-0.021863930628324146
5.5600000000000005,1.0,0.9291273369434226,0.9405752357139275,0.9405752357139275,0.07130465923659646,1.1946086044057522,-0.021731468541613674
5.58,1.0,0.9295567158862643,0.94093525787157,0.94093525787157,0.07087266305657736,1.1960260576668837,-0.02159980900095504
5.6000000000000005,1.0,0.9299834934488715,0.9412930988579643,0.9412930988579643,0.07044328411373568,1.1974349233491584,-0.021468947142083694
5.62,1.0,0.9304076853920826,0.9416487718871759,0.9416487718871759,0.07001650655112845,1.198835253480181,-0.021338878130361394
5.64,1.0,0.9308293073812158,0.942002290093247,0.942002290093247,0.06959231460791737,1.2002270997723392,-0.02120959716055415
5.66,1.0,0.9312483749866508,0.9423536665306773,0.9423536665306773,0.06917069261878417,1.2016105136247148,-0.021081099456660146
5.68,1.0,0.9316649036844054,0.9427029141749013,0.9427029141749013,0.0687516250133492,1.2029855461249819,-0.020953380271748756
5.7,1.0,0.9320789088567095,0.9430500459227703,0.9430500459227703,0.06833509631559465,1.2043522480512938,-0.020826434887727396
5.72,1.0,0.9324904057925755,0.9433950745930224,0.9433950745930224,0.06792109114329048,1.2057106698741595,-0.0207002586152083
5.74,1.0,0.9328994096883639,0.9437380129267567,0.9437380129267567,0.06750959420742453,1.207060861758308,-0.020574846793297574
5.76,1.0,0.9333059356483471,0.9440788735879018,0.9440788735879018,0.06710059031163607,1.2084028735645407,-0.020450194789423115
5.78,1.0,0.9337099986852684,0.9444176691636822,0.9444176691636822,0.06669406435165293,1.2097367548515738,-0.020326297999156973
5.8,1.0,0.9341116137208978,0.9447544121650774,0.9447544121650774,0.06629000131473162,1.2110625548778684,-0.02020315184606547
5.82,1.0,0.9345107955865849,0.9450891150272921,0.9450891150272921,0.0658883862791022,1.2123803226034504,-0.020080751781470507
5.84,1.0,0.9349075590238074,0.9454217901102031,0.9454217901102031,0.0654892044134151,1.2136901066917187,-0.01995909328435519
5.86,1.0,0.9353019186847171,0.9457524496988235,0.9457524496988235,0.0650924409761926,1.2149919555112425,-0.01983817186112513
5.88,1.0,0.9356938891326819,0.9460811060037496,0.9460811060037496,0.06469808131528287,1.2162859171375482,-0.01971798304548633
5.9,1.0,0.9360834848428249,0.9464077711616146,0.9464077711616146,0.06430611086731808,1.2175720393548946,-0.01959852239823978
5.92,1.0,0.9364707202025596,0.9467324572355313,0.9467324572355313,0.06391651515717511,1.218850369658038,-0.01947978550714824
5.94,1.0,0.9368556095121227,0.9470551762155428,0.9470551762155428,0.06352927979744039,1.2201209552539867,-0.01936176798673639
5.96,1.0,0.9372381669851021,0.9473759400190587,0.9473759400190587,0.06314439048787734,1.2213838430637443,-0.019244465478152062
5.98,1.0,0.9376184067489638,0.9476947604912997,0.9476947604912997,0.0627618330148979,1.2226390797240423,-0.01912787364897195
6.0,1.0,0.9379963428455734,0.9480116494057282,0.9480116494057282,0.062381593251036205,1.223886711589063,-0.019011988193085028
