time_s,target,measurement,control,applied_control,error,integral,derivative
1.44,1.0,0.7666353104253881,0.815681195347911,0.815681195347911,0.2352154776848957,0.5903183816404023,-0.09396726491754381
1.46,1.0,0.7684588131065018,0.8167816341560143,0.8167816341560143,0.23336468957461187,0.5949856754318945,-0.09253940551419149
1.48,1.0,0.7702562186761014,0.8178874662704907,0.8178874662704907,0.23154118689349823,0.5996164991697644,-0.09117513405568212
1.5,1.0,0.7720286377778739,0.8189977439748438,0.8189977439748438,0.2297437813238986,0.6042113747962424,-0.08987027847998097
1.52,1.0,0.7737771087480194,0.8201115894568746,0.8201115894568746,0.2279713622221261,0.6087708020406849,-0.08862095508862522
1.54,1.0,0.7755026026088123,0.8212281899198229,0.8212281899198229,0.22622289125198058,0.6132952598657245,-0.08742354850727607
1.56,1.0,0.7772060277151702,0.8223467930336557,0.8223467930336557,0.22449739739118768,0.6177852078135483,-0.08627469303964519
1.58,1.0,0.7788882340783586,0.823466702702851,0.823466702702851,0.22279397228482978,0.6222410872592449,-0.08517125531789516
1.6,1.0,0.7805500173892788,0.8245872751286624,0.8245872751286624,0.2211117659216414,0.6266633225776777,-0.08411031815941938
1.62,1.0,0.7821921227622284,0.8257079151453948,0.8257079151453948,0.21944998261072124,0.631052322229892,-0.08308916554600754
1.6400000000000001,1.0,0.7838152482185702,0.8268280728116273,0.8268280728116273,0.21780787723777162,0.6354084797746474,-0.08210526864748102
1.6600000000000001,1.0,0.7854200479283915,0.8279472402386566,0.8279472402386566,0.21618475178142982,0.639732174810276,-0.08115627281709004
1.68,1.0,0.7870071352269835,0.8290649486396728,0.8290649486396728,0.21457995207160852,0.6440237738517082,-0.08023998549106515
1.7,1.0,0.7885770854217949,0.8301807655842993,0.8301807655842993,0.2129928647730165,0.6482836311471685,-0.07935436492960135
1.72,1.0,0.7901304384044292,0.8312942924442366,0.8312942924442366,0.21142291457820506,0.6525120894387326,-0.07849750974057157
1.74,1.0,0.7916677010812391,0.8324051620167001,0.8324051620167001,0.2098695615955708,0.656709480670644,-0.07766764913171298
1.76,1.0,0.7931893496351324,0.8335130363133075,0.8335130363133075,0.20833229891876093,0.6608761266490193,-0.07686313384049348
1.78,1.0,0.7946958316303235,0.8346176045028879,0.8346176045028879,0.20681065036486757,0.6650123396563167,-0.07608242769466811
1.8,1.0,0.7961875679709491,0.8357185809975274,0.8357185809975274,0.20530416836967647,0.6691184230237102,-0.07532409975955501
1.82,1.0,0.7976649547237104,0.8368157036718812,0.8368157036718812,0.20381243202905086,0.6731946716642911,-0.07458681703128023
1.84,1.0,0.799128364813993,0.8379087322064821,0.8379087322064821,0.20233504527628965,0.677241372569817,-0.07386933763806058
1.86,1.0,0.8005781496042633,0.8389974465464272,0.8389974465464272,0.20087163518600704,0.6812588052735371,-0.07317050451413065
1.8800000000000001,1.0,0.8020146403629234,0.8400816454674147,0.8400816454674147,0.19942185039573668,0.6852472422814518,-0.07248923951351793
1.9000000000000001,1.0,0.8034381496312414,0.8411611452416695,0.8411611452416695,0.19798535963707664,0.6892069494741934,-0.07182453793300181
1.92,1.0,0.8048489724954436,0.8422357783968027,0.8422357783968027,0.19656185036875862,0.6931381864815686,-0.0711754634159012
1.94,1.0,0.8062473877705603,0.8433053925611511,0.8433053925611511,0.19515102750455637,0.6970412070316597,-0.07054114321011218
1.96,1.0,0.8076336591021608,0.8443698493895753,0.8443698493895753,0.19375261222943974,0.7009162592762486,-0.0699207637558319
1.98,1.0,0.8090080359916866,0.8454290235641205,0.8454290235641205,0.19236634089783922,0.7047635860942053,-0.06931356658002596
2.0,1.0,0.8103707547506921,0.8464828018643384,0.8464828018643384,0.19099196400831342,0.7085834253743716,-0.06871884447628984
2.02,1.0,0.8117220393889367,0.8475310823024205,0.8475310823024205,0.1896292452493079,0.7123760102793577,-0.0681359379502755
2.04,1.0,0.8130621024409257,0.8485737733186349,0.8485737733186349,0.18827796061106328,0.7161415694915789,-0.0675642319122316
2.06,1.0,0.8143911457351783,0.849610793032875,0.849610793032875,0.1869378975590743,0.7198803274427604,-0.06700315259944856
2.08,1.0,0.8157093611102051,0.8506420685484147,0.8506420685484147,0.18560885426482165,0.7235925045280569,-0.0664521647126326
2.1,1.0,0.8170169310808973,0.8516675353042409,0.8516675353042409,0.1842906388897949,0.7272783173058528,-0.06591076875133717
2.12,1.0,0.8183140294587767,0.8526871364725807,0.8526871364725807,0.18298306891910265,0.7309379786842348,-0.06537849853461286
2.14,1.0,0.8196008219293116,0.8537008223984854,0.8537008223984854,0.18168597054122326,0.7345716980950593,-0.06485491889396955
2.16,1.0,0.8208774665892834,0.8547085500785367,0.8547085500785367,0.1803991780706884,0.7381796816564731,-0.0643396235267435
2.18,1.0,0.822144114446981,0.8557102826759658,0.8557102826759658,0.1791225334107166,0.7417621323246875,-0.06383223299858964
2.2,1.0,0.8234009098878049,0.8567059890696389,0.8567059890696389,0.177855885553019,0.7453192500357478,-0.06333239288487946
2.22,1.0,0.8246479911076872,0.8576956434345665,0.8576956434345665,0.1765990901121951,0.7488512318379917,-0.06283977204119551
2.24,1.0,0.8258854905165613,0.8586792248517284,0.8586792248517284,0.17535200889231284,0.752358272015838,-0.062354060994113114
2.2600000000000002,1.0,0.8271135351139661,0.8596567169451925,0.8596567169451925,0.17411450948343865,0.7558405622055068,-0.061874970443709376
2.2800000000000002,1.0,0.8283322468387168,0.8606281075446091,0.8606281075446091,0.17288646488603387,0.7592982915032275,-0.0614022298702388
2.3000000000000003,1.0,0.8295417428944483,0.8615933883713343,0.8615933883713343,0.17166775316128324,0.7627316465664531,-0.06093558623753159
2.32,1.0,0.8307421360527054,0.8625525547465214,0.8625525547465214,0.17045825710555174,0.7661408117085641,-0.060474802786575355
2.34,1.0,0.8319335349351403,0.8635056053196641,0.8635056053196641,0.16925786394729458,0.7695259689875099,-0.06001965791285757
2.36,1.0,0.8331160442762684,0.8644525418161607,0.8644525418161607,0.16806646506485967,0.7728872982888071,-0.059569944121745655
2.38,1.0,0.8342897651681344,0.8653933688025824,0.8653933688025824,0.1668839557237316,0.7762249774032817,-0.059125467056403425
2.4,1.0,0.8354547952881441,0.866328093468404,0.866328093468404,0.16571023483186564,0.779539182099919,-0.05868604459329796
2.42,1.0,0.836611229111232,0.8672567254230598,0.8672567254230598,0.16454520471185585,0.7828300861941562,-0.05825150600048956
2.44,1.0,0.8377591581074512,0.8681792765072581,0.8681792765072581,0.16338877088876802,0.7860978616119315,-0.05782169115439162
2.46,1.0,0.8388986709260003,0.8690957606175534,0.8690957606175534,0.16224084189254884,0.7893426784497825,-0.05739644981095915
2.48,1.0,0.8400298535666281,0.8700061935432635,0.8700061935432635,0.16110132907399966,0.7925647050312624,-0.056975640927459104
2.5,1.0,0.8411527895392912,0.870910592814863,0.870910592814863,0.15997014643337193,0.7957641079599298,-0.056559132031386294
2.52,1.0,0.8422675600128828,0.871808977563063,0.871808977563063,0.15884721046070882,0.798941052169144,-0.056146798633155415
2.54,1.0,0.8433742439537899,0.8727013683878266,0.8727013683878266,0.15773243998711717,0.8020957009688864,-0.05573852367958265
2.56,1.0,0.844472918254984,0.8735877872366282,0.8735877872366282,0.1566257560462101,0.8052282160898105,-0.055334197045353584
2.58,1.0,0.8455636578563054,0.8744682572913219,0.8744682572913219,0.15552708174501595,0.8083387577247109,-0.054933715059707344
2.6,1.0,0.8466465358565489,0.875342802863003,0.875342802863003,0.15443634214369462,0.8114274845675847,-0.054536980066066665
2.62,1.0,0.8477216236179225,0.876211449294322,0.876211449294322,0.15335346414345108,0.8144945538504538,-0.05414390001217684
2.64,1.0,0.8487889908634062,0.8770742228687248,0.8770742228687248,0.15227837638207753,0.8175401213780953,-0.053754388068677494
2.66,1.0,0.8498487057675054,0.8779311507261338,0.8779311507261338,0.1512110091365938,0.8205643415608271,-0.05336836227418651
2.68,1.0,0.8509008350408552,0.8787822607846276,0.8787822607846276,0.15015129423249463,0.823567367445477,-0.05298574520495869
2.7,1.0,0.851945444009104,0.8796275816676957,0.8796275816676957,0.14909916495914477,0.8265493507446598,-0.052606463667492775
2.72,1.0,0.8529825966864705,0.8804671426366824,0.8804671426366824,0.148054555990896,0.8295104418644778,-0.05223044841243807
2.74,1.0,0.8540123558443464,0.8813009735280606,0.8813009735280606,0.14701740331352953,0.8324507899307484,-0.05185763386832409
2.7600000000000002,1.0,0.8550347830752861,0.8821291046951898,0.8821291046951898,0.14598764415565357,0.8353705428138615,-0.051487957893797676
2.7800000000000002,1.0,0.8560499388527033,0.882951566954257,0.882951566954257,0.14496521692471387,0.8382698471523558,-0.05112136154698521
2.8000000000000003,1.0,0.8570578825865723,0.8837683915341006,0.8837683915341006,0.1439500611472967,0.8411488483753017,-0.0507577888708588
2.82,1.0,0.8580586726754116,0.8845796100296526,0.8845796100296526,0.14294211741342766,0.8440076907235703,-0.05039718669345161
2.84,1.0,0.8590523665548052,0.8853852543587362,0.8853852543587362,0.14194132732458842,0.8468465172700621,-0.050039504441962146
2.86,1.0,0.8600390207427031,0.8861853567219969,0.8861853567219969,0.1409476334451948,0.849665469938966,-0.04968469396968156
2.88,1.0,0.8610186908817228,0.8869799495657454,0.8869799495657454,0.1399609792572969,0.8524646895241119,-0.04933270939489476
2.9,1.0,0.8619914317786601,0.8877690655474995,0.8877690655474995,0.13898130911827722,0.8552443157064774,-0.048983506950983635
2.92,1.0,0.8629572974414015,0.8885527375040465,0.8885527375040465,0.1380085682213399,0.8580044870709042,-0.048637044846866484
2.94,1.0,0.8639163411134179,0.8893309984218518,0.8893309984218518,0.13704270255859852,0.8607453411220761,-0.0482932831370686
2.96,1.0,0.8648686153060077,0.8901038814096376,0.8901038814096376,0.13608365888658214,0.8634670142998078,-0.04795218360081899
2.98,1.0,0.8658141718284433,0.8908714196729896,0.8908714196729896,0.13513138469399233,0.8661696419936876,-0.04761370962949041
3.0,1.0,0.8467530618161673,0.8916336464908518,0.8916336464908518,0.13418582817155666,0.8688533585571188,-0.04727782612178322
3.02,1.0,0.8331515175753527,1.0227105951937658,1.0227105951937658,0.15324693818383273,0.8719182973207954,0.9530555006138031
3.04,1.0,0.8198909045150299,1.0184846584164748,1.0184846584164748,0.16684848242464734,0.8752552669692883,0.6800772120407306
3.06,1.0,0.80787860499202,1.0395526676322593,1.0395526676322593,0.18010909548497012,0.8788574488789878,0.663030653016139
3.08,1.0,0.7968431463214134,1.0544034915503373,1.0544034915503373,0.19212139500797998,0.8826998767791474,0.6006149761504931
3.1,1.0,0.786751504089838,1.0693229849530885,1.0693229849530885,0.2031568536785866,0.8867630138527192,0.5517729335303312
3.12,1.0,0.777529752742566,1.083153342039858,1.083153342039858,0.21324849591016204,0.8910279837709224,0.5045821115787719
3.14,1.0,0.7691176176826678,1.0961960385953677,1.0961960385953677,0.22247024725743403,0.8954773887160711,0.46108756736359946
3.16,1.0,0.7614573507802226,1.1084602778654231,1.1084602778654231,0.23088238231733216,0.9000950363624177,0.42060675299490646
3.18,1.0,0.7544955569270997,1.120008019819343,1.120008019819343,0.23854264921977741,0.9048658893468132,0.3830133451222628
3.2,1.0,0.7481824972730808,1.130886416441582,1.130886416441582,0.2455044430729003,0.9097759782082713,0.348089692656145
3.22,1.0,0.7424719124620859,1.1411414149707209,1.1411414149707209,0.25181750272691916,0.9148123282628097,0.31565298270094244
3.24,1.0,0.7373207653679265,1.1508153673727004,1.1508153673727004,0.2575280875379141,0.9199628900135679,0.2855292405497478
3.2600000000000002,1.0,0.7326890199794155,1.159947767183875,1.159947767183875,0.26267923463207354,0.9252164747062094,0.25755735470797125
3.2800000000000002,1.0,0.7285394320681178,1.1685753524187286,1.1685753524187286,0.2673109800205845,0.9305626943066211,0.2315872694255483
3.3000000000000003,1.0,0.724837355119696,1.176732315986519,1.176732315986519,0.2714605679318822,0.9359919056652587,0.2074793955648857
3.3200000000000003,1.0,0.7215505596212655,1.1844504789128565,1.1844504789128565,0.27516264488030395,0.9414951585628648,0.18510384742108643
3.34,1.0,0.7186490649425505,1.1917594559566063,1.1917594559566063,0.27844944037873454,0.9470641473704395,0.16433977492152918
3.36,1.0,0.7161049829023495,1.1986868088370197,1.1986868088370197,0.28135093505744946,0.9526911660715885,0.1450747339357461
3.38,1.0,0.7138923722142028,1.2052581889783145,1.2052581889783145,0.2838950170976505,0.9583690664135416,0.1272041020100534
3.4,1.0,0.7119871030534985,1.2114974702948356,1.2114974702948356,0.28610762778579724,0.9640912189692575,0.1106305344073355
3.42,1.0,0.7103667310424558,1.2174268727498232,1.2174268727498232,0.28801289694650145,0.9698514769081875,0.09526345803521075
3.44,1.0,0.7090103799980538,1.2230670773214007,1.2230670773214007,0.28963326895754415,0.9756441422873384,0.08101860055213517
